2024-09-12 20:35:10,950 DEBUG   HandlerThread:3856562 [system_monitor.py:probe():223] {'os': 'Linux-6.5.0-1023-aws-x86_64-with-glibc2.35', 'python': '3.11.8', 'heartbeatAt': '2024-09-12T20:35:10.931386', 'startedAt': '2024-09-12T20:35:10.601359', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': '<python with no main file>', 'codePathLocal': None, 'git': {'remote': 'https://github.com/selenasun1618/geo-clip.git', 'commit': '80b1b81f02c3f35f061dfb53eeb4b0543fe92a62'}, 'email': 'selenasun02@gmail.com', 'root': '/home/ray/mnt/cluster_storage/ai_geolocation/geo-clip', 'host': 'ip-172-128-222-14', 'username': 'ray', 'executable': '/home/ray/anaconda3/bin/python', 'cpu_count': 8, 'cpu_count_logical': 16, 'cpu_freq': {'current': 3099.9899375, 'min': 0.0, 'max': 0.0}, 'cpu_freq_per_core': [{'current': 3100.096, 'min': 0.0, 'max': 0.0}, {'current': 3099.927, 'min': 0.0, 'max': 0.0}, {'current': 3099.927, 'min': 0.0, 'max': 0.0}, {'current': 3100.32, 'min': 0.0, 'max': 0.0}, {'current': 3100.145, 'min': 0.0, 'max': 0.0}, {'current': 3099.831, 'min': 0.0, 'max': 0.0}, {'current': 3099.783, 'min': 0.0, 'max': 0.0}, {'current': 3099.891, 'min': 0.0, 'max': 0.0}, {'current': 3099.807, 'min': 0.0, 'max': 0.0}, {'current': 3100.314, 'min': 0.0, 'max': 0.0}, {'current': 3099.882, 'min': 0.0, 'max': 0.0}, {'current': 3100.055, 'min': 0.0, 'max': 0.0}, {'current': 3100.592, 'min': 0.0, 'max': 0.0}, {'current': 3099.82, 'min': 0.0, 'max': 0.0}, {'current': 3099.924, 'min': 0.0, 'max': 0.0}, {'current': 3099.648, 'min': 0.0, 'max': 0.0}], 'disk': {'/': {'total': 145.1909637451172, 'used': 29.812213897705078}}, 'gpu': 'Tesla T4', 'gpu_count': 1, 'gpu_devices': [{'name': 'Tesla T4', 'memory_total': 16106127360}], 'memory': {'total': 62.093772888183594}}
2024-09-12 20:35:10,950 INFO    HandlerThread:3856562 [system_monitor.py:probe():224] Finished collecting system info
2024-09-12 20:35:10,951 INFO    HandlerThread:3856562 [system_monitor.py:probe():227] Publishing system info
2024-09-12 20:35:10,951 DEBUG   HandlerThread:3856562 [system_info.py:_save_conda():209] Saving list of conda packages installed into the current environment
2024-09-12 20:35:11,885 INFO    Thread-12 :3856562 [dir_watcher.py:_on_file_created():271] file/dir created: /home/ray/mnt/cluster_storage/ai_geolocation/geo-clip/geoclip/wandb/run-20240912_203510-v2hyeean/files/conda-environment.yaml
2024-09-12 20:35:14,371 DEBUG   HandlerThread:3856562 [system_info.py:_save_conda():224] Saving conda packages done
2024-09-12 20:35:14,373 INFO    HandlerThread:3856562 [system_monitor.py:probe():229] Finished publishing system info
2024-09-12 20:35:14,375 DEBUG   SenderThread:3856562 [sender.py:send():391] send: files
2024-09-12 20:35:14,375 INFO    SenderThread:3856562 [sender.py:_save_file():1466] saving file wandb-metadata.json with policy now
2024-09-12 20:35:14,548 DEBUG   HandlerThread:3856562 [handler.py:handle_request():158] handle_request: python_packages
2024-09-12 20:35:14,549 DEBUG   HandlerThread:3856562 [handler.py:handle_request():158] handle_request: stop_status
2024-09-12 20:35:14,549 DEBUG   HandlerThread:3856562 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-12 20:35:14,550 DEBUG   SenderThread:3856562 [sender.py:send_request():418] send_request: python_packages
2024-09-12 20:35:14,552 DEBUG   SenderThread:3856562 [sender.py:send_request():418] send_request: stop_status
2024-09-12 20:35:14,555 DEBUG   HandlerThread:3856562 [handler.py:handle_request():158] handle_request: pause
2024-09-12 20:35:14,555 INFO    HandlerThread:3856562 [handler.py:handle_request_pause():728] stopping system metrics thread
2024-09-12 20:35:14,555 INFO    HandlerThread:3856562 [system_monitor.py:finish():203] Stopping system monitor
2024-09-12 20:35:14,556 DEBUG   SystemMonitor:3856562 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2024-09-12 20:35:14,556 DEBUG   SystemMonitor:3856562 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2024-09-12 20:35:14,556 DEBUG   SystemMonitor:3856562 [system_monitor.py:_start():183] Publishing last batch of metrics
2024-09-12 20:35:14,557 INFO    HandlerThread:3856562 [interfaces.py:finish():200] Joined cpu monitor
2024-09-12 20:35:14,557 INFO    HandlerThread:3856562 [interfaces.py:finish():200] Joined disk monitor
2024-09-12 20:35:14,610 INFO    HandlerThread:3856562 [interfaces.py:finish():200] Joined gpu monitor
2024-09-12 20:35:14,611 INFO    HandlerThread:3856562 [interfaces.py:finish():200] Joined memory monitor
2024-09-12 20:35:14,611 INFO    HandlerThread:3856562 [interfaces.py:finish():200] Joined network monitor
2024-09-12 20:35:14,631 DEBUG   SenderThread:3856562 [sender.py:send():391] send: telemetry
2024-09-12 20:35:14,675 INFO    wandb-upload_0:3856562 [upload_job.py:push():130] Uploaded file /tmp/tmplc78619ewandb/ro0msc6d-wandb-metadata.json
2024-09-12 20:35:14,885 INFO    Thread-12 :3856562 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/ray/mnt/cluster_storage/ai_geolocation/geo-clip/geoclip/wandb/run-20240912_203510-v2hyeean/files/conda-environment.yaml
2024-09-12 20:35:14,886 INFO    Thread-12 :3856562 [dir_watcher.py:_on_file_created():271] file/dir created: /home/ray/mnt/cluster_storage/ai_geolocation/geo-clip/geoclip/wandb/run-20240912_203510-v2hyeean/files/wandb-metadata.json
2024-09-12 20:35:14,886 INFO    Thread-12 :3856562 [dir_watcher.py:_on_file_created():271] file/dir created: /home/ray/mnt/cluster_storage/ai_geolocation/geo-clip/geoclip/wandb/run-20240912_203510-v2hyeean/files/requirements.txt
2024-09-12 20:35:15,632 DEBUG   HandlerThread:3856562 [handler.py:handle_request():158] handle_request: status_report
2024-09-12 20:35:21,549 DEBUG   HandlerThread:3856562 [handler.py:handle_request():158] handle_request: status_report
2024-09-12 20:35:24,549 DEBUG   HandlerThread:3856562 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-12 20:35:26,549 DEBUG   HandlerThread:3856562 [handler.py:handle_request():158] handle_request: status_report
2024-09-12 20:35:29,547 DEBUG   HandlerThread:3856562 [handler.py:handle_request():158] handle_request: stop_status
2024-09-12 20:35:29,548 DEBUG   SenderThread:3856562 [sender.py:send_request():418] send_request: stop_status
2024-09-12 20:35:31,648 DEBUG   HandlerThread:3856562 [handler.py:handle_request():158] handle_request: status_report
2024-09-12 20:35:34,549 DEBUG   HandlerThread:3856562 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-12 20:35:35,892 INFO    Thread-12 :3856562 [dir_watcher.py:_on_file_created():271] file/dir created: /home/ray/mnt/cluster_storage/ai_geolocation/geo-clip/geoclip/wandb/run-20240912_203510-v2hyeean/files/output.log
2024-09-12 20:35:36,936 DEBUG   HandlerThread:3856562 [handler.py:handle_request():158] handle_request: status_report
2024-09-12 20:35:37,893 INFO    Thread-12 :3856562 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/ray/mnt/cluster_storage/ai_geolocation/geo-clip/geoclip/wandb/run-20240912_203510-v2hyeean/files/output.log
2024-09-12 20:35:42,552 DEBUG   HandlerThread:3856562 [handler.py:handle_request():158] handle_request: status_report
2024-09-12 20:35:42,894 INFO    Thread-12 :3856562 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/ray/mnt/cluster_storage/ai_geolocation/geo-clip/geoclip/wandb/run-20240912_203510-v2hyeean/files/config.yaml
2024-09-12 20:35:44,548 DEBUG   HandlerThread:3856562 [handler.py:handle_request():158] handle_request: stop_status
2024-09-12 20:35:44,548 DEBUG   SenderThread:3856562 [sender.py:send_request():418] send_request: stop_status
2024-09-12 20:35:44,594 DEBUG   HandlerThread:3856562 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-12 20:35:47,631 DEBUG   HandlerThread:3856562 [handler.py:handle_request():158] handle_request: status_report
2024-09-12 20:35:53,549 DEBUG   HandlerThread:3856562 [handler.py:handle_request():158] handle_request: status_report
2024-09-12 20:35:54,549 DEBUG   HandlerThread:3856562 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-12 20:35:58,550 DEBUG   HandlerThread:3856562 [handler.py:handle_request():158] handle_request: status_report
2024-09-12 20:35:59,548 DEBUG   HandlerThread:3856562 [handler.py:handle_request():158] handle_request: stop_status
2024-09-12 20:35:59,548 DEBUG   SenderThread:3856562 [sender.py:send_request():418] send_request: stop_status
2024-09-12 20:36:03,663 DEBUG   HandlerThread:3856562 [handler.py:handle_request():158] handle_request: status_report
2024-09-12 20:36:04,549 DEBUG   HandlerThread:3856562 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-12 20:36:09,549 DEBUG   HandlerThread:3856562 [handler.py:handle_request():158] handle_request: status_report
2024-09-12 20:36:14,548 DEBUG   HandlerThread:3856562 [handler.py:handle_request():158] handle_request: stop_status
2024-09-12 20:36:14,548 DEBUG   SenderThread:3856562 [sender.py:send_request():418] send_request: stop_status
2024-09-12 20:36:14,590 DEBUG   HandlerThread:3856562 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-12 20:36:14,642 DEBUG   HandlerThread:3856562 [handler.py:handle_request():158] handle_request: status_report
2024-09-12 20:36:20,550 DEBUG   HandlerThread:3856562 [handler.py:handle_request():158] handle_request: status_report
2024-09-12 20:36:24,550 DEBUG   HandlerThread:3856562 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-12 20:36:25,550 DEBUG   HandlerThread:3856562 [handler.py:handle_request():158] handle_request: status_report
2024-09-12 20:36:29,548 DEBUG   HandlerThread:3856562 [handler.py:handle_request():158] handle_request: stop_status
2024-09-12 20:36:29,548 DEBUG   SenderThread:3856562 [sender.py:send_request():418] send_request: stop_status
2024-09-12 20:36:30,700 DEBUG   HandlerThread:3856562 [handler.py:handle_request():158] handle_request: status_report
2024-09-12 20:36:34,550 DEBUG   HandlerThread:3856562 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-12 20:36:36,550 DEBUG   HandlerThread:3856562 [handler.py:handle_request():158] handle_request: status_report
2024-09-12 20:36:42,550 DEBUG   HandlerThread:3856562 [handler.py:handle_request():158] handle_request: status_report
2024-09-12 20:36:44,548 DEBUG   HandlerThread:3856562 [handler.py:handle_request():158] handle_request: stop_status
2024-09-12 20:36:44,548 DEBUG   SenderThread:3856562 [sender.py:send_request():418] send_request: stop_status
2024-09-12 20:36:44,590 DEBUG   HandlerThread:3856562 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-12 20:36:47,673 DEBUG   HandlerThread:3856562 [handler.py:handle_request():158] handle_request: status_report
2024-09-12 20:36:53,551 DEBUG   HandlerThread:3856562 [handler.py:handle_request():158] handle_request: status_report
2024-09-12 20:36:54,550 DEBUG   HandlerThread:3856562 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-12 20:36:58,552 DEBUG   HandlerThread:3856562 [handler.py:handle_request():158] handle_request: status_report
2024-09-12 20:36:59,548 DEBUG   HandlerThread:3856562 [handler.py:handle_request():158] handle_request: stop_status
2024-09-12 20:36:59,548 DEBUG   SenderThread:3856562 [sender.py:send_request():418] send_request: stop_status
2024-09-12 20:37:03,636 DEBUG   HandlerThread:3856562 [handler.py:handle_request():158] handle_request: status_report
2024-09-12 20:37:04,550 DEBUG   HandlerThread:3856562 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-12 20:37:09,551 DEBUG   HandlerThread:3856562 [handler.py:handle_request():158] handle_request: status_report
2024-09-12 20:37:14,548 DEBUG   HandlerThread:3856562 [handler.py:handle_request():158] handle_request: stop_status
2024-09-12 20:37:14,549 DEBUG   SenderThread:3856562 [sender.py:send_request():418] send_request: stop_status
2024-09-12 20:37:14,590 DEBUG   HandlerThread:3856562 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-12 20:37:14,663 DEBUG   HandlerThread:3856562 [handler.py:handle_request():158] handle_request: status_report
2024-09-12 20:37:20,551 DEBUG   HandlerThread:3856562 [handler.py:handle_request():158] handle_request: status_report
2024-09-12 20:37:24,550 DEBUG   HandlerThread:3856562 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-12 20:37:25,552 DEBUG   HandlerThread:3856562 [handler.py:handle_request():158] handle_request: status_report
2024-09-12 20:37:29,548 DEBUG   HandlerThread:3856562 [handler.py:handle_request():158] handle_request: stop_status
2024-09-12 20:37:29,549 DEBUG   SenderThread:3856562 [sender.py:send_request():418] send_request: stop_status
2024-09-12 20:37:30,733 DEBUG   HandlerThread:3856562 [handler.py:handle_request():158] handle_request: status_report
